Year_name,,SFF_PP,Oil_PP,NG_PP,BW_PP
2015,48,0.0,258932.25,0.0,0.0
2015,49,0.0,357509.82415708544,0.0,0.0
2015,50,0.0,336316.9598354774,0.0,0.0
2015,51,0.0,300135.0,0.0,0.0
2015,52,0.0,307220.0,0.0,0.0
2015,53,0.0,310435.0,0.0,0.0
2015,54,0.0,200032.5,0.0,0.0
2015,55,0.0,289645.4146093468,0.0,0.0
2015,56,0.0,359000.0,0.0,0.0
2015,57,0.0,359000.0,0.0,0.0
2015,58,0.0,359000.0,0.0,0.0
2015,59,0.0,359000.0,0.0,0.0
2015,60,0.0,359000.0,0.0,0.0
2015,61,0.0,359000.0,0.0,0.0
2015,62,0.0,359000.0,0.0,0.0
2015,63,0.0,270441.1050659685,0.0,0.0
2015,64,0.0,359000.0,0.0,0.0
2015,65,0.0,266866.09503611847,0.0,0.0
2015,66,0.0,359000.0,0.0,0.0
2015,67,0.0,286002.6300659685,0.0,0.0
2015,68,0.0,359000.0,0.0,0.0
2015,69,0.0,359000.0,0.0,0.0
2015,70,0.0,359000.0,0.0,0.0
2015,71,0.0,320127.5,0.0,0.0
2015,72,0.0,301826.1935038191,0.0,0.0
2015,73,0.0,359000.0,0.0,0.0
2015,74,0.0,359000.0,0.0,0.0
2015,75,0.0,330260.0,0.0,0.0
2015,76,0.0,328255.0,0.0,0.0
2015,77,0.0,329645.9949698515,0.0,0.0
2015,78,0.0,351726.48238160805,0.0,0.0
2015,79,0.0,228977.5,0.0,0.0
2015,80,0.0,273162.5,0.0,0.0
2015,81,0.0,359000.0,0.0,0.0
2015,82,0.0,352762.83996985154,0.0,0.0
2015,83,0.0,298137.5,0.0,0.0
2015,84,0.0,359000.0,0.0,0.0
2015,85,0.0,246055.00996985153,0.0,0.0
2015,86,0.0,359000.0,0.0,0.0
2015,87,0.0,287667.5,0.0,0.0
2015,88,0.0,359000.0,0.0,0.0
2015,89,0.0,341769.3999698515,0.0,0.0
2015,90,0.0,326637.8199698515,0.0,0.0
2015,91,0.0,359000.0,0.0,0.0
2015,92,0.0,359000.0,0.0,0.0
2015,93,0.0,359000.0,0.0,0.0
2015,94,0.0,359000.0,0.0,0.0
2015,95,0.0,290952.5,0.0,0.0
2015,96,0.0,268686.6959494472,0.0,0.0
2015,97,0.0,333221.5017,0.0,0.0
2015,98,0.0,302337.4067,0.0,0.0
2015,99,0.0,295305.5067,0.0,0.0
2015,100,0.0,292943.9417,0.0,0.0
2015,101,0.0,293928.3367,0.0,0.0
2015,102,0.0,339184.7567,0.0,0.0
2015,103,0.0,290818.7571522613,0.0,0.0
2015,104,0.0,359000.0,0.0,0.0
2015,105,0.0,359000.0,0.0,0.0
2015,106,0.0,359000.0,0.0,0.0
2015,107,0.0,359000.0,0.0,0.0
2015,108,0.0,359000.0,0.0,0.0
2015,109,0.0,359000.0,0.0,0.0
2015,110,0.0,359000.0,0.0,0.0
2015,111,0.0,359000.0,0.0,0.0
2015,112,0.0,359000.0,0.0,0.0
2015,113,0.0,359000.0,0.0,0.0
2015,114,0.0,359000.0,0.0,0.0
2015,115,0.0,359000.0,0.0,0.0
2015,116,0.0,359000.0,28132.310637499962,0.0
2015,117,0.0,359000.0,0.0,0.0
2015,118,0.0,359000.0,0.0,0.0
2015,119,0.0,359000.0,0.0,0.0
2015,120,0.0,306462.24961457285,0.0,0.0
2015,121,0.0,359000.0,0.0,0.0
2015,122,0.0,287999.9603936683,0.0,0.0
2015,123,0.0,283419.4076298492,0.0,0.0
2015,124,0.0,270832.0960720603,0.0,0.0
2015,125,0.0,248672.875,0.0,0.0
2015,126,0.0,266712.875,0.0,0.0
2015,127,0.0,343344.95496686647,0.0,0.0
2015,128,0.0,359000.0,0.0,0.0
2015,129,0.0,359000.0,0.0,0.0
2015,130,0.0,359000.0,0.0,0.0
2015,131,0.0,359000.0,0.0,0.0
2015,132,0.0,294329.5649668665,0.0,0.0
2015,133,0.0,294935.26496686647,0.0,0.0
2015,134,0.0,359000.0,0.0,0.0
2015,135,0.0,359000.0,0.0,0.0
2015,136,0.0,359000.0,0.0,0.0
2015,137,0.0,336351.8249668665,0.0,0.0
2015,138,0.0,359000.0,0.0,0.0
2015,139,0.0,359000.0,0.0,0.0
2015,140,0.0,359000.0,30466.669029366516,0.0
2015,141,0.0,359000.0,11124.800154366472,0.0
2015,142,0.0,359000.0,0.0,0.0
2015,143,0.0,359000.0,0.0,0.0
2015,144,0.0,280981.05996686645,0.0,0.0
2015,145,0.0,262390.6667,0.0,0.0
2015,146,0.0,359000.0,0.0,0.0
2015,147,0.0,293623.7319961809,0.0,0.0
2015,148,0.0,270595.6667,0.0,0.0
2015,149,0.0,288250.5912926633,0.0,0.0
2015,150,0.0,272016.6366698515,0.0,0.0
2015,151,0.0,310524.47166985145,0.0,0.0
2015,152,0.0,359000.0,0.0,0.0
2015,153,0.0,359000.0,0.0,0.0
2015,154,0.0,279149.73669970146,0.0,0.0
2015,155,0.0,359000.0,0.0,0.0
2015,156,0.0,359000.0,0.0,0.0
2015,157,0.0,359000.0,0.0,0.0
2015,158,0.0,359000.0,0.0,0.0
2015,159,0.0,359000.0,0.0,0.0
2015,160,0.0,359000.0,0.0,0.0
2015,161,0.0,359000.0,0.0,0.0
2015,162,0.0,359000.0,0.0,0.0
2015,163,0.0,359000.0,17108.573137201427,0.0
2015,164,0.0,359000.0,22115.451699701487,0.0
2015,165,0.0,359000.0,22885.646699701436,0.0
2015,166,0.0,359000.0,0.0,0.0
2015,167,0.0,359000.0,0.0,0.0
2015,168,0.0,359000.0,0.0,0.0
2015,169,0.0,359000.0,0.0,0.0
2015,170,0.0,359000.0,0.0,0.0
2015,171,0.0,249464.5833,0.0,0.0
2015,172,0.0,359000.0,0.0,0.0
2015,173,0.0,359000.0,0.0,0.0
2015,174,0.0,284104.5833,0.0,0.0
2015,175,0.0,359000.0,0.0,0.0
2015,176,0.0,359000.0,0.0,0.0
2015,177,0.0,359000.0,0.0,0.0
2015,178,0.0,326787.0533328351,0.0,0.0
2015,179,0.0,355991.25580000004,0.0,0.0
2015,180,0.0,334740.9783328351,0.0,0.0
2015,181,0.0,339873.613332835,0.0,0.0
2015,182,0.0,354473.4308000001,0.0,0.0
2015,183,0.0,310787.51833283505,0.0,0.0
2015,184,0.0,326712.45833283506,0.0,0.0
2015,185,0.0,336135.5998328351,0.0,0.0
2015,186,0.0,359000.0,0.0,0.0
2015,187,0.0,359000.0,0.0,0.0
2015,188,0.0,359000.0,35392.8882703351,0.0
2015,189,0.0,359000.0,19203.380270335125,0.0
2015,190,0.0,359000.0,0.0,0.0
2015,191,0.0,359000.0,0.0,0.0
2015,192,0.0,359000.0,0.0,0.0
2015,193,0.0,359000.0,0.0,0.0
2015,194,0.0,357945.0,0.0,0.0
2015,195,0.0,356915.0,0.0,0.0
2015,196,0.0,359000.0,0.0,0.0
2015,197,0.0,248677.5,0.0,0.0
2015,198,0.0,263500.525,0.0,0.0
2015,199,0.0,359000.0,0.0,0.0
2015,200,0.0,284325.975,0.0,0.0
2015,201,0.0,359000.0,0.0,0.0
2015,202,0.0,359000.0,0.0,0.0
2015,203,0.0,359000.0,0.0,0.0
2015,204,0.0,359000.0,0.0,0.0
2015,205,0.0,359000.0,0.0,0.0
2015,206,0.0,359000.0,0.0,0.0
2015,207,0.0,359000.0,0.0,0.0
2015,208,0.0,359000.0,0.0,0.0
2015,209,0.0,359000.0,0.0,0.0
2015,210,0.0,359000.0,0.0,0.0
2015,211,0.0,359000.0,0.0,0.0
2015,212,0.0,359000.0,60000.0,0.0
2015,213,0.0,359000.0,11607.980562500015,0.0
2015,214,0.0,359000.0,0.0,0.0
2015,215,0.0,359000.0,0.0,0.0
2015,216,0.0,340492.5,0.0,0.0
2015,217,0.0,359000.0,0.0,0.0
2015,218,0.0,359000.0,0.0,0.0
2015,219,0.0,359000.0,0.0,0.0
2015,220,0.0,359000.0,0.0,0.0
2015,221,0.0,254392.68805678393,0.0,0.0
2015,222,0.0,290980.024740201,0.0,0.0
2015,223,0.0,359000.0,0.0,0.0
2015,224,0.0,359000.0,0.0,0.0
2015,225,0.0,359000.0,0.0,0.0
2015,226,0.0,359000.0,0.0,0.0
2015,227,0.0,359000.0,0.0,0.0
2015,228,0.0,359000.0,0.0,0.0
2015,229,0.0,359000.0,0.0,0.0
2015,230,0.0,359000.0,0.0,0.0
2015,231,0.0,359000.0,0.0,0.0
2015,232,0.0,359000.0,0.0,0.0
2015,233,0.0,359000.0,0.0,0.0
2015,234,0.0,359000.0,0.0,0.0
2015,235,0.0,359000.0,0.0,0.0
2015,236,0.0,359000.0,0.0,0.0
2015,237,0.0,359000.0,0.0,0.0
2015,238,0.0,359000.0,0.0,0.0
2015,239,0.0,359000.0,0.0,0.0
2015,240,0.0,293878.4167,0.0,0.0
2015,241,0.0,359000.0,0.0,0.0
2015,242,0.0,359000.0,0.0,0.0
2015,243,0.0,359000.0,0.0,0.0
2015,244,0.0,359000.0,0.0,0.0
2015,245,0.0,359000.0,0.0,0.0
2015,246,0.0,359000.0,0.0,0.0
2015,247,0.0,276807.9583,0.0,0.0
2015,248,0.0,312732.4557844221,0.0,0.0
2015,249,0.0,275325.978297015,0.0,0.0
2015,250,0.0,256128.68329701503,0.0,0.0
2015,251,0.0,283807.9583,0.0,0.0
2015,252,0.0,290662.9583,0.0,0.0
2015,253,0.0,287512.9583,0.0,0.0
2015,254,0.0,290572.9583,0.0,0.0
2015,255,0.0,359000.0,0.0,0.0
2015,256,0.0,359000.0,0.0,0.0
2015,257,0.0,280842.9583,0.0,0.0
2015,258,0.0,279372.9583,0.0,0.0
2015,259,0.0,338892.9583,0.0,0.0
2015,260,0.0,359000.0,0.0,0.0
2015,261,0.0,359000.0,0.0,0.0
2015,262,0.0,359000.0,0.0,0.0
2015,263,0.0,302167.9583,0.0,0.0
2015,264,0.0,359000.0,0.0,0.0
2015,265,0.0,341187.0833,0.0,0.0
2015,266,0.0,316077.0683301485,0.0,0.0
2015,267,0.0,308153.6733301485,0.0,0.0
2015,268,0.0,304439.9733301485,0.0,0.0
2015,269,0.0,319307.38333014847,0.0,0.0
2015,270,0.0,359000.0,0.0,0.0
2015,271,0.0,359000.0,0.0,0.0
2015,272,0.0,359000.0,0.0,0.0
2015,273,0.0,359000.0,0.0,0.0
2015,274,0.0,359000.0,0.0,0.0
2015,275,0.0,359000.0,0.0,0.0
2015,276,0.0,359000.0,0.0,0.0
2015,277,0.0,359000.0,0.0,0.0
2015,278,0.0,359000.0,0.0,0.0
2015,279,0.0,359000.0,0.0,0.0
2015,280,0.0,359000.0,0.0,0.0
2015,281,0.0,359000.0,0.0,0.0
2015,282,0.0,359000.0,0.0,0.0
2015,283,0.0,359000.0,0.0,0.0
2015,284,0.0,359000.0,11863.978300298506,0.0
2015,285,0.0,359000.0,7118.635800298536,0.0
2015,286,0.0,359000.0,0.0,0.0
2015,287,0.0,359000.0,0.0,0.0
2015,288,0.0,344181.0933301485,0.0,0.0
2015,289,0.0,359000.0,0.0,0.0
2015,290,0.0,356708.375,0.0,0.0
2015,291,0.0,359000.0,0.0,0.0
2015,292,0.0,355958.375,0.0,0.0
2015,293,0.0,357413.375,0.0,0.0
2015,294,0.0,359000.0,0.0,0.0
2015,295,0.0,263516.83996686654,0.0,0.0
2015,296,0.0,359000.0,0.0,0.0
2015,297,0.0,306837.64496686653,0.0,0.0
2015,298,0.0,359000.0,0.0,0.0
2015,299,0.0,359000.0,0.0,0.0
2015,300,0.0,359000.0,0.0,0.0
2015,301,0.0,359000.0,0.0,0.0
2015,302,0.0,359000.0,0.0,0.0
2015,303,0.0,359000.0,0.0,0.0
2015,304,0.0,359000.0,0.0,0.0
2015,305,0.0,359000.0,0.0,0.0
2015,306,0.0,359000.0,0.0,0.0
2015,307,0.0,359000.0,169.87927936651977,0.0
2015,308,0.0,359000.0,39950.25996686646,0.0
2015,309,0.0,359000.0,23853.12496686657,0.0
2015,310,0.0,359000.0,2446.8232793665375,0.0
2015,311,0.0,359000.0,0.0,0.0
2015,312,0.0,357564.78451427136,0.0,0.0
2015,313,0.0,359000.0,0.0,0.0
2015,314,0.0,305751.4124487437,0.0,0.0
2015,315,0.0,359000.0,0.0,0.0
2015,316,0.0,359000.0,0.0,0.0
2015,317,0.0,359000.0,0.0,0.0
2015,318,0.0,359000.0,0.0,0.0
2015,319,0.0,359000.0,0.0,0.0
2015,320,0.0,359000.0,0.0,0.0
2015,321,0.0,359000.0,0.0,0.0
2015,322,0.0,359000.0,0.0,0.0
2015,323,0.0,359000.0,0.0,0.0
2015,324,0.0,350728.07580000005,0.0,0.0
2015,325,0.0,359000.0,0.0,0.0
2015,326,0.0,359000.0,0.0,0.0
2015,327,0.0,359000.0,0.0,0.0
2015,328,0.0,359000.0,0.0,0.0
2015,329,0.0,359000.0,0.0,0.0
2015,330,0.0,359000.0,0.0,0.0
2015,331,0.0,359000.0,41022.04214533506,0.0
2015,332,0.0,359000.0,60000.0,0.0
2015,333,0.0,359000.0,60000.0,0.0
2015,334,0.0,359000.0,54158.541770335054,0.0
2015,335,0.0,359000.0,0.0,0.0
2015,336,0.0,327239.8797854271,0.0,0.0
2015,337,0.0,316923.53161628137,0.0,0.0
2015,338,0.0,359000.0,0.0,0.0
2015,339,0.0,349693.0417,0.0,0.0
2015,340,0.0,359000.0,0.0,0.0
2015,341,0.0,234260.5417,0.0,0.0
2015,342,0.0,310830.5417,0.0,0.0
2015,343,0.0,294134.5091668665,0.0,0.0
2015,344,0.0,359000.0,0.0,0.0
2015,345,0.0,359000.0,0.0,0.0
2015,346,0.0,359000.0,0.0,0.0
2015,347,0.0,359000.0,0.0,0.0
2015,348,0.0,359000.0,0.0,0.0
2015,349,0.0,359000.0,0.0,0.0
2015,350,0.0,332608.53166686645,0.0,0.0
2015,351,0.0,359000.0,0.0,0.0
2015,352,0.0,289433.02166686644,0.0,0.0
2015,353,0.0,359000.0,0.0,0.0
2015,354,0.0,359000.0,0.0,0.0
2015,355,0.0,359000.0,0.0,0.0
2015,356,0.0,359000.0,36146.183479366475,0.0
2015,357,0.0,359000.0,60000.0,0.0
2015,358,0.0,359000.0,11538.76535436645,0.0
2015,359,0.0,359000.0,0.0,0.0
2015,360,0.0,281835.9436765829,0.0,0.0
2015,361,0.0,276773.5833,0.0,0.0
2015,362,0.0,359000.0,0.0,0.0
2015,363,0.0,359000.0,0.0,0.0
2015,364,0.0,128830.40830298502,0.0,0.0
2015,365,0.0,0.0,0.0,0.0
2015,366,0.0,126084.7233032835,0.0,0.0
2015,367,0.0,0.0,0.0,0.0
2015,368,0.0,47110.948302984994,0.0,0.0
2015,369,0.0,172055.94833283505,0.0,0.0
2015,370,0.0,359000.0,0.0,0.0
2015,371,0.0,335899.77833283506,0.0,0.0
2015,372,0.0,359000.0,0.0,0.0
2015,373,0.0,359000.0,0.0,0.0
2015,374,0.0,359000.0,0.0,0.0
2015,375,0.0,359000.0,0.0,0.0
2015,376,0.0,354396.7533029851,0.0,0.0
2015,377,0.0,359000.0,0.0,0.0
2015,378,0.0,359000.0,0.0,0.0
2015,379,0.0,359000.0,0.0,0.0
2015,380,0.0,359000.0,60000.0,0.0
2015,381,0.0,359000.0,41849.00777033513,0.0
2015,382,0.0,359000.0,0.0,0.0
2015,383,0.0,359000.0,0.0,0.0
2015,384,0.0,300564.5833,0.0,0.0
2015,385,0.0,253481.5417,0.0,0.0
2015,386,0.0,359000.0,0.0,0.0
2015,387,0.0,359000.0,0.0,0.0
2015,388,0.0,359000.0,0.0,0.0
2015,389,0.0,252944.0916668665,0.0,0.0
2015,390,0.0,246716.4516668665,0.0,0.0
2015,391,0.0,308894.89845045225,0.0,0.0
2015,392,0.0,359000.0,0.0,0.0
2015,393,0.0,348100.8216668664,0.0,0.0
2015,394,0.0,359000.0,0.0,0.0
2015,395,0.0,359000.0,0.0,0.0
2015,396,0.0,359000.0,0.0,0.0
2015,397,0.0,257238.55666686647,0.0,0.0
2015,398,0.0,359000.0,0.0,0.0
2015,399,0.0,228802.93666686647,0.0,0.0
2015,400,0.0,327607.0116668665,0.0,0.0
2015,401,0.0,270246.0166668665,0.0,0.0
2015,402,0.0,359000.0,0.0,0.0
2015,403,0.0,359000.0,0.0,0.0
2015,404,0.0,359000.0,0.0,0.0
2015,405,0.0,359000.0,0.0,0.0
2015,406,0.0,359000.0,0.0,0.0
2015,407,0.0,359000.0,0.0,0.0
2015,408,0.0,359000.0,0.0,0.0
2015,409,0.0,261570.78681457287,0.0,0.0
2015,410,0.0,285411.6662115578,0.0,0.0
2015,411,0.0,281376.21395025123,0.0,0.0
2015,412,0.0,359000.0,0.0,0.0
2015,413,0.0,359000.0,0.0,0.0
2015,414,0.0,243915.0833,0.0,0.0
2015,415,0.0,288050.6611864321,0.0,0.0
2015,416,0.0,294733.528297015,0.0,0.0
2015,417,0.0,359000.0,0.0,0.0
2015,418,0.0,359000.0,0.0,0.0
2015,419,0.0,315625.0833,0.0,0.0
2015,420,0.0,290595.0833,0.0,0.0
2015,421,0.0,276995.0833,0.0,0.0
2015,422,0.0,359000.0,0.0,0.0
2015,423,0.0,284105.0833,0.0,0.0
2015,424,0.0,239215.87329701497,0.0,0.0
2015,425,0.0,253665.11329701502,0.0,0.0
2015,426,0.0,359000.0,0.0,0.0
2015,427,0.0,283400.033297015,0.0,0.0
2015,428,0.0,253190.50826716505,0.0,0.0
2015,429,0.0,359000.0,0.0,0.0
2015,430,0.0,262517.97326716507,0.0,0.0
2015,431,0.0,359000.0,0.0,0.0
2015,432,0.0,279750.0833,0.0,0.0
2015,433,0.0,353105.3333,0.0,0.0
2015,434,0.0,342958.04690130654,0.0,0.0
2015,435,0.0,335385.06833313353,0.0,0.0
2015,436,0.0,329785.3333,0.0,0.0
2015,437,0.0,344672.82077065326,0.0,0.0
2015,438,0.0,250663.7233331335,0.0,0.0
2015,439,0.0,285121.4583331335,0.0,0.0
2015,440,0.0,359000.0,0.0,0.0
2015,441,0.0,359000.0,0.0,0.0
2015,442,0.0,359000.0,0.0,0.0
2015,443,0.0,359000.0,0.0,0.0
2015,444,0.0,359000.0,0.0,0.0
2015,445,0.0,359000.0,0.0,0.0
2015,446,0.0,359000.0,0.0,0.0
2015,447,0.0,359000.0,0.0,0.0
2015,448,0.0,359000.0,0.0,0.0
2015,449,0.0,359000.0,0.0,0.0
2015,450,0.0,359000.0,0.0,0.0
2015,451,0.0,359000.0,0.0,0.0
2015,452,0.0,359000.0,47449.058333133464,0.0
2015,453,0.0,359000.0,35517.476020633534,0.0
2015,454,0.0,359000.0,0.0,0.0
2015,455,0.0,359000.0,0.0,0.0
2015,456,0.0,314300.32077065326,0.0,0.0
2015,457,0.0,281225.1667,0.0,0.0
2015,458,0.0,274360.1667,0.0,0.0
2015,459,0.0,359000.0,0.0,0.0
2015,460,0.0,247760.1667,0.0,0.0
2015,461,0.0,281916.0712530653,0.0,0.0
2015,462,0.0,302080.1667,0.0,0.0
2015,463,0.0,359000.0,0.0,0.0
2015,464,0.0,359000.0,0.0,0.0
2015,465,0.0,359000.0,0.0,0.0
2015,466,0.0,359000.0,0.0,0.0
2015,467,0.0,359000.0,0.0,0.0
2015,468,0.0,359000.0,0.0,0.0
2015,469,0.0,359000.0,0.0,0.0
2015,470,0.0,359000.0,0.0,0.0
2015,471,0.0,359000.0,0.0,0.0
2015,472,0.0,359000.0,0.0,0.0
2015,473,0.0,279537.18673014845,0.0,0.0
2015,474,0.0,359000.0,0.0,0.0
2015,475,0.0,359000.0,43447.85426279844,0.0
2015,476,0.0,359000.0,27614.231700298376,0.0
2015,477,0.0,359000.0,55759.721700298425,0.0
2015,478,0.0,359000.0,21425.238762798428,0.0
2015,479,0.0,346656.1667,0.0,0.0
2015,480,0.0,359000.0,0.0,0.0
2015,481,0.0,359000.0,0.0,0.0
2015,482,0.0,359000.0,0.0,0.0
2015,483,0.0,234207.4583,0.0,0.0
2015,484,0.0,359000.0,0.0,0.0
2015,485,0.0,359000.0,0.0,0.0
2015,486,0.0,359000.0,0.0,0.0
2015,487,0.0,359000.0,0.0,0.0
2015,488,0.0,359000.0,0.0,0.0
2015,489,0.0,274293.42826686654,0.0,0.0
2015,490,0.0,205579.72826686664,0.0,0.0
2015,491,0.0,265187.87576686655,0.0,0.0
2015,492,0.0,359000.0,0.0,0.0
2015,493,0.0,359000.0,0.0,0.0
2015,494,0.0,359000.0,0.0,0.0
2015,495,0.0,329415.9032668666,0.0,0.0
2015,496,0.0,218356.78326686658,0.0,0.0
2015,497,0.0,359000.0,0.0,0.0
2015,498,0.0,356535.3432668666,0.0,0.0
2015,499,0.0,359000.0,0.0,0.0
2015,500,0.0,359000.0,60000.0,0.0
2015,501,0.0,359000.0,55304.153266866575,0.0
2015,502,0.0,359000.0,42722.74826686655,0.0
2015,503,0.0,359000.0,0.0,0.0
2015,504,0.0,354314.6432668665,0.0,0.0
2015,505,0.0,351664.781697015,0.0,0.0
2015,506,0.0,335922.361697015,0.0,0.0
2015,507,0.0,327923.0417,0.0,0.0
2015,508,0.0,359000.0,0.0,0.0
2015,509,0.0,359000.0,0.0,0.0
2015,510,0.0,359000.0,0.0,0.0
2015,511,0.0,359000.0,0.0,0.0
2015,512,0.0,359000.0,0.0,0.0
2015,513,0.0,359000.0,0.0,0.0
2015,514,0.0,283660.15166716493,0.0,0.0
2015,515,0.0,359000.0,0.0,0.0
2015,516,0.0,359000.0,0.0,0.0
2015,517,0.0,359000.0,0.0,0.0
2015,518,0.0,359000.0,0.0,0.0
2015,519,0.0,359000.0,0.0,0.0
2015,520,0.0,359000.0,0.0,0.0
2015,521,0.0,359000.0,0.0,0.0
2015,522,0.0,359000.0,0.0,0.0
2015,523,0.0,359000.0,0.0,0.0
2015,524,0.0,359000.0,23150.751667164906,0.0
2015,525,0.0,359000.0,24949.291667164885,0.0
2015,526,0.0,359000.0,0.0,0.0
2015,527,0.0,359000.0,0.0,0.0
2015,528,0.0,291945.5417,0.0,0.0
2015,529,0.0,359000.0,0.0,0.0
2015,530,0.0,265950.86662190955,0.0,0.0
2015,531,0.0,359000.0,0.0,0.0
2015,532,0.0,359000.0,0.0,0.0
2015,533,0.0,270830.4394862312,0.0,0.0
2015,534,0.0,252495.64833014854,0.0,0.0
2015,535,0.0,359000.0,0.0,0.0
2015,536,0.0,359000.0,0.0,0.0
2015,537,0.0,359000.0,0.0,0.0
2015,538,0.0,359000.0,0.0,0.0
2015,539,0.0,359000.0,0.0,0.0
2015,540,0.0,359000.0,0.0,0.0
2015,541,0.0,359000.0,0.0,0.0
2015,542,0.0,359000.0,0.0,0.0
2015,543,0.0,323246.8833301486,0.0,0.0
2015,544,0.0,359000.0,0.0,0.0
2015,545,0.0,359000.0,0.0,0.0
2015,546,0.0,359000.0,0.0,0.0
2015,547,0.0,359000.0,0.0,0.0
2015,548,0.0,359000.0,35672.76830029854,0.0
2015,549,0.0,359000.0,9388.278300298494,0.0
2015,550,0.0,359000.0,0.0,0.0
2015,551,0.0,359000.0,0.0,0.0
2015,552,0.0,359000.0,0.0,0.0
2015,553,0.0,266004.1158236181,0.0,0.0
2015,554,0.0,359000.0,0.0,0.0
2015,555,0.0,274582.7841653266,0.0,0.0
2015,556,0.0,359000.0,0.0,0.0
2015,557,0.0,359000.0,0.0,0.0
2015,558,0.0,243906.06170298503,0.0,0.0
2015,559,0.0,230488.81670298497,0.0,0.0
2015,560,0.0,359000.0,0.0,0.0
2015,561,0.0,359000.0,0.0,0.0
2015,562,0.0,359000.0,0.0,0.0
2015,563,0.0,359000.0,0.0,0.0
2015,564,0.0,359000.0,0.0,0.0
2015,565,0.0,359000.0,0.0,0.0
2015,566,0.0,359000.0,0.0,0.0
2015,567,0.0,355966.15670298494,0.0,0.0
2015,568,0.0,359000.0,0.0,0.0
2015,569,0.0,359000.0,0.0,0.0
2015,570,0.0,311819.29169999994,0.0,0.0
2015,571,0.0,359000.0,0.0,0.0
2015,572,0.0,359000.0,0.0,0.0
2015,573,0.0,359000.0,0.0,0.0
2015,574,0.0,359000.0,0.0,0.0
2015,575,0.0,345339.29169999994,0.0,0.0
2015,576,0.0,284738.31180351763,0.0,0.0
2015,577,0.0,359000.0,0.0,0.0
2015,578,0.0,347006.75,0.0,0.0
2015,579,0.0,357229.0615243216,0.0,0.0
2015,580,0.0,359000.0,0.0,0.0
2015,581,0.0,342051.75,0.0,0.0
2015,582,0.0,359000.0,0.0,0.0
2015,583,0.0,254905.25,0.0,0.0
2015,584,0.0,286154.25,0.0,0.0
2015,585,0.0,294221.25,0.0,0.0
2015,586,0.0,359000.0,0.0,0.0
2015,587,0.0,359000.0,0.0,0.0
2015,588,0.0,262310.08496686653,0.0,0.0
2015,589,0.0,359000.0,0.0,0.0
2015,590,0.0,359000.0,0.0,0.0
2015,591,0.0,359000.0,0.0,0.0
2015,592,0.0,254504.7249668665,0.0,0.0
2015,593,0.0,235059.6199668665,0.0,0.0
2015,594,0.0,200802.9399668665,0.0,0.0
2015,595,0.0,353049.0099668665,0.0,0.0
2015,596,0.0,359000.0,0.0,0.0
2015,597,0.0,269779.7649668665,0.0,0.0
2015,598,0.0,359000.0,0.0,0.0
2015,599,0.0,267370.46496686654,0.0,0.0
2015,600,0.0,359000.0,0.0,0.0
2015,601,0.0,345067.8333,0.0,0.0
2015,602,0.0,339296.5769851256,0.0,0.0
2015,603,0.0,329754.2403017085,0.0,0.0
2015,604,0.0,334534.1649248241,0.0,0.0
