,Datetime,Region,Technology,Cost,Value
1153,2051,reg1,NG_CHP_P,fixed_cost,0.0
1154,2052,reg1,NG_CHP_P,fixed_cost,0.0
1155,2053,reg1,NG_CHP_P,fixed_cost,0.0
1156,2054,reg1,NG_CHP_P,fixed_cost,0.0
1157,2055,reg1,NG_CHP_P,fixed_cost,0.0
1158,2056,reg1,NG_CHP_P,fixed_cost,0.0
1159,2057,reg1,NG_CHP_P,fixed_cost,0.0
1160,2058,reg1,NG_CHP_P,fixed_cost,0.0
1161,2059,reg1,NG_CHP_P,fixed_cost,0.0
1162,2060,reg1,NG_CHP_P,fixed_cost,0.0
1163,2061,reg1,NG_CHP_P,fixed_cost,0.0
1164,2062,reg1,NG_CHP_P,fixed_cost,0.0
1165,2063,reg1,NG_CHP_P,fixed_cost,0.0
1166,2064,reg1,NG_CHP_P,fixed_cost,0.0
1167,2065,reg1,NG_CHP_P,fixed_cost,0.0
1168,2066,reg1,NG_CHP_P,fixed_cost,0.0
1169,2067,reg1,NG_CHP_P,fixed_cost,0.0
1170,2068,reg1,NG_CHP_P,fixed_cost,0.0
1171,2069,reg1,NG_CHP_P,fixed_cost,0.0
1172,2070,reg1,NG_CHP_P,fixed_cost,0.0
1173,2020,reg1,BW_CHP_P,fixed_cost,0.0
1174,2021,reg1,BW_CHP_P,fixed_cost,0.0
1175,2022,reg1,BW_CHP_P,fixed_cost,0.0
1176,2023,reg1,BW_CHP_P,fixed_cost,0.0
1177,2024,reg1,BW_CHP_P,fixed_cost,0.0
1178,2025,reg1,BW_CHP_P,fixed_cost,0.0
1179,2026,reg1,BW_CHP_P,fixed_cost,0.0
1180,2027,reg1,BW_CHP_P,fixed_cost,0.0
1181,2028,reg1,BW_CHP_P,fixed_cost,0.0
1182,2029,reg1,BW_CHP_P,fixed_cost,0.0
1183,2030,reg1,BW_CHP_P,fixed_cost,0.0
1184,2031,reg1,BW_CHP_P,fixed_cost,0.0
1185,2032,reg1,BW_CHP_P,fixed_cost,0.0
1186,2033,reg1,BW_CHP_P,fixed_cost,0.0
1187,2034,reg1,BW_CHP_P,fixed_cost,0.0
1188,2035,reg1,BW_CHP_P,fixed_cost,0.0
1189,2036,reg1,BW_CHP_P,fixed_cost,0.0
1190,2037,reg1,BW_CHP_P,fixed_cost,0.0
1191,2038,reg1,BW_CHP_P,fixed_cost,0.0
1192,2039,reg1,BW_CHP_P,fixed_cost,0.0
1193,2040,reg1,BW_CHP_P,fixed_cost,0.0
1194,2041,reg1,BW_CHP_P,fixed_cost,0.0
1195,2042,reg1,BW_CHP_P,fixed_cost,0.0
1196,2043,reg1,BW_CHP_P,fixed_cost,0.0
1197,2044,reg1,BW_CHP_P,fixed_cost,0.0
1198,2045,reg1,BW_CHP_P,fixed_cost,0.0
1199,2046,reg1,BW_CHP_P,fixed_cost,0.0
1200,2047,reg1,BW_CHP_P,fixed_cost,0.0
1201,2048,reg1,BW_CHP_P,fixed_cost,0.0
1202,2049,reg1,BW_CHP_P,fixed_cost,0.0
1203,2050,reg1,BW_CHP_P,fixed_cost,0.0
1204,2051,reg1,BW_CHP_P,fixed_cost,0.0
1205,2052,reg1,BW_CHP_P,fixed_cost,0.0
1206,2053,reg1,BW_CHP_P,fixed_cost,0.0
1207,2054,reg1,BW_CHP_P,fixed_cost,0.0
1208,2055,reg1,BW_CHP_P,fixed_cost,0.0
1209,2056,reg1,BW_CHP_P,fixed_cost,0.0
1210,2057,reg1,BW_CHP_P,fixed_cost,0.0
1211,2058,reg1,BW_CHP_P,fixed_cost,0.0
1212,2059,reg1,BW_CHP_P,fixed_cost,0.0
1213,2060,reg1,BW_CHP_P,fixed_cost,0.0
1214,2061,reg1,BW_CHP_P,fixed_cost,0.0
1215,2062,reg1,BW_CHP_P,fixed_cost,0.0
1216,2063,reg1,BW_CHP_P,fixed_cost,0.0
1217,2064,reg1,BW_CHP_P,fixed_cost,0.0
1218,2065,reg1,BW_CHP_P,fixed_cost,0.0
1219,2066,reg1,BW_CHP_P,fixed_cost,0.0
1220,2067,reg1,BW_CHP_P,fixed_cost,0.0
1221,2068,reg1,BW_CHP_P,fixed_cost,0.0
1222,2069,reg1,BW_CHP_P,fixed_cost,0.0
1223,2070,reg1,BW_CHP_P,fixed_cost,0.0
1224,2020,reg1,Export_mix,fixed_cost,0.0
1225,2021,reg1,Export_mix,fixed_cost,0.0
1226,2022,reg1,Export_mix,fixed_cost,0.0
1227,2023,reg1,Export_mix,fixed_cost,0.0
1228,2024,reg1,Export_mix,fixed_cost,0.0
1229,2025,reg1,Export_mix,fixed_cost,0.0
1230,2026,reg1,Export_mix,fixed_cost,0.0
1231,2027,reg1,Export_mix,fixed_cost,0.0
1232,2028,reg1,Export_mix,fixed_cost,0.0
1233,2029,reg1,Export_mix,fixed_cost,0.0
1234,2030,reg1,Export_mix,fixed_cost,0.0
1235,2031,reg1,Export_mix,fixed_cost,0.0
1236,2032,reg1,Export_mix,fixed_cost,0.0
1237,2033,reg1,Export_mix,fixed_cost,0.0
1238,2034,reg1,Export_mix,fixed_cost,0.0
1239,2035,reg1,Export_mix,fixed_cost,0.0
1240,2036,reg1,Export_mix,fixed_cost,0.0
1241,2037,reg1,Export_mix,fixed_cost,0.0
1242,2038,reg1,Export_mix,fixed_cost,0.0
1243,2039,reg1,Export_mix,fixed_cost,0.0
1244,2040,reg1,Export_mix,fixed_cost,0.0
1245,2041,reg1,Export_mix,fixed_cost,0.0
1246,2042,reg1,Export_mix,fixed_cost,0.0
1247,2043,reg1,Export_mix,fixed_cost,0.0
1248,2044,reg1,Export_mix,fixed_cost,0.0
1249,2045,reg1,Export_mix,fixed_cost,0.0
1250,2046,reg1,Export_mix,fixed_cost,0.0
1251,2047,reg1,Export_mix,fixed_cost,0.0
1252,2048,reg1,Export_mix,fixed_cost,0.0
1253,2049,reg1,Export_mix,fixed_cost,0.0
1254,2050,reg1,Export_mix,fixed_cost,0.0
1255,2051,reg1,Export_mix,fixed_cost,0.0
1256,2052,reg1,Export_mix,fixed_cost,0.0
1257,2053,reg1,Export_mix,fixed_cost,0.0
1258,2054,reg1,Export_mix,fixed_cost,0.0
1259,2055,reg1,Export_mix,fixed_cost,0.0
1260,2056,reg1,Export_mix,fixed_cost,0.0
1261,2057,reg1,Export_mix,fixed_cost,0.0
1262,2058,reg1,Export_mix,fixed_cost,0.0
1263,2059,reg1,Export_mix,fixed_cost,0.0
1264,2060,reg1,Export_mix,fixed_cost,0.0
1265,2061,reg1,Export_mix,fixed_cost,0.0
1266,2062,reg1,Export_mix,fixed_cost,0.0
1267,2063,reg1,Export_mix,fixed_cost,0.0
1268,2064,reg1,Export_mix,fixed_cost,0.0
1269,2065,reg1,Export_mix,fixed_cost,0.0
1270,2066,reg1,Export_mix,fixed_cost,0.0
1271,2067,reg1,Export_mix,fixed_cost,0.0
1272,2068,reg1,Export_mix,fixed_cost,0.0
1273,2069,reg1,Export_mix,fixed_cost,0.0
1274,2070,reg1,Export_mix,fixed_cost,0.0
1275,2020,reg1,Primary_mix,fixed_cost,0.0
1276,2021,reg1,Primary_mix,fixed_cost,0.0
1277,2022,reg1,Primary_mix,fixed_cost,0.0
1278,2023,reg1,Primary_mix,fixed_cost,0.0
1279,2024,reg1,Primary_mix,fixed_cost,0.0
1280,2025,reg1,Primary_mix,fixed_cost,0.0
1281,2026,reg1,Primary_mix,fixed_cost,0.0
1282,2027,reg1,Primary_mix,fixed_cost,0.0
1283,2028,reg1,Primary_mix,fixed_cost,0.0
1284,2029,reg1,Primary_mix,fixed_cost,0.0
1285,2030,reg1,Primary_mix,fixed_cost,0.0
1286,2031,reg1,Primary_mix,fixed_cost,0.0
1287,2032,reg1,Primary_mix,fixed_cost,0.0
1288,2033,reg1,Primary_mix,fixed_cost,0.0
1289,2034,reg1,Primary_mix,fixed_cost,0.0
1290,2035,reg1,Primary_mix,fixed_cost,0.0
1291,2036,reg1,Primary_mix,fixed_cost,0.0
1292,2037,reg1,Primary_mix,fixed_cost,0.0
1293,2038,reg1,Primary_mix,fixed_cost,0.0
1294,2039,reg1,Primary_mix,fixed_cost,0.0
1295,2040,reg1,Primary_mix,fixed_cost,0.0
1296,2041,reg1,Primary_mix,fixed_cost,0.0
1297,2042,reg1,Primary_mix,fixed_cost,0.0
1298,2043,reg1,Primary_mix,fixed_cost,0.0
1299,2044,reg1,Primary_mix,fixed_cost,0.0
1300,2045,reg1,Primary_mix,fixed_cost,0.0
1301,2046,reg1,Primary_mix,fixed_cost,0.0
1302,2047,reg1,Primary_mix,fixed_cost,0.0
1303,2048,reg1,Primary_mix,fixed_cost,0.0
1304,2049,reg1,Primary_mix,fixed_cost,0.0
1305,2050,reg1,Primary_mix,fixed_cost,0.0
1306,2051,reg1,Primary_mix,fixed_cost,0.0
1307,2052,reg1,Primary_mix,fixed_cost,0.0
1308,2053,reg1,Primary_mix,fixed_cost,0.0
1309,2054,reg1,Primary_mix,fixed_cost,0.0
1310,2055,reg1,Primary_mix,fixed_cost,0.0
1311,2056,reg1,Primary_mix,fixed_cost,0.0
1312,2057,reg1,Primary_mix,fixed_cost,0.0
1313,2058,reg1,Primary_mix,fixed_cost,0.0
1314,2059,reg1,Primary_mix,fixed_cost,0.0
1315,2060,reg1,Primary_mix,fixed_cost,0.0
1316,2061,reg1,Primary_mix,fixed_cost,0.0
1317,2062,reg1,Primary_mix,fixed_cost,0.0
1318,2063,reg1,Primary_mix,fixed_cost,0.0
1319,2064,reg1,Primary_mix,fixed_cost,0.0
1320,2065,reg1,Primary_mix,fixed_cost,0.0
1321,2066,reg1,Primary_mix,fixed_cost,0.0
1322,2067,reg1,Primary_mix,fixed_cost,0.0
1323,2068,reg1,Primary_mix,fixed_cost,0.0
1324,2069,reg1,Primary_mix,fixed_cost,0.0
1325,2070,reg1,Primary_mix,fixed_cost,0.0
1326,2020,reg1,Transport_mix,fixed_cost,0.0
1327,2021,reg1,Transport_mix,fixed_cost,0.0
1328,2022,reg1,Transport_mix,fixed_cost,0.0
1329,2023,reg1,Transport_mix,fixed_cost,0.0
1330,2024,reg1,Transport_mix,fixed_cost,0.0
1331,2025,reg1,Transport_mix,fixed_cost,0.0
1332,2026,reg1,Transport_mix,fixed_cost,0.0
1333,2027,reg1,Transport_mix,fixed_cost,0.0
1334,2028,reg1,Transport_mix,fixed_cost,0.0
1335,2029,reg1,Transport_mix,fixed_cost,0.0
1336,2030,reg1,Transport_mix,fixed_cost,0.0
1337,2031,reg1,Transport_mix,fixed_cost,0.0
1338,2032,reg1,Transport_mix,fixed_cost,0.0
1339,2033,reg1,Transport_mix,fixed_cost,0.0
1340,2034,reg1,Transport_mix,fixed_cost,0.0
1341,2035,reg1,Transport_mix,fixed_cost,0.0
1342,2036,reg1,Transport_mix,fixed_cost,0.0
1343,2037,reg1,Transport_mix,fixed_cost,0.0
1344,2038,reg1,Transport_mix,fixed_cost,0.0
1345,2039,reg1,Transport_mix,fixed_cost,0.0
1346,2040,reg1,Transport_mix,fixed_cost,0.0
1347,2041,reg1,Transport_mix,fixed_cost,0.0
1348,2042,reg1,Transport_mix,fixed_cost,0.0
1349,2043,reg1,Transport_mix,fixed_cost,0.0
1350,2044,reg1,Transport_mix,fixed_cost,0.0
1351,2045,reg1,Transport_mix,fixed_cost,0.0
1352,2046,reg1,Transport_mix,fixed_cost,0.0
1353,2047,reg1,Transport_mix,fixed_cost,0.0
1354,2048,reg1,Transport_mix,fixed_cost,0.0
1355,2049,reg1,Transport_mix,fixed_cost,0.0
1356,2050,reg1,Transport_mix,fixed_cost,0.0
1357,2051,reg1,Transport_mix,fixed_cost,0.0
1358,2052,reg1,Transport_mix,fixed_cost,0.0
1359,2053,reg1,Transport_mix,fixed_cost,0.0
1360,2054,reg1,Transport_mix,fixed_cost,0.0
1361,2055,reg1,Transport_mix,fixed_cost,0.0
1362,2056,reg1,Transport_mix,fixed_cost,0.0
1363,2057,reg1,Transport_mix,fixed_cost,0.0
1364,2058,reg1,Transport_mix,fixed_cost,0.0
1365,2059,reg1,Transport_mix,fixed_cost,0.0
1366,2060,reg1,Transport_mix,fixed_cost,0.0
1367,2061,reg1,Transport_mix,fixed_cost,0.0
1368,2062,reg1,Transport_mix,fixed_cost,0.0
1369,2063,reg1,Transport_mix,fixed_cost,0.0
1370,2064,reg1,Transport_mix,fixed_cost,0.0
1371,2065,reg1,Transport_mix,fixed_cost,0.0
1372,2066,reg1,Transport_mix,fixed_cost,0.0
1373,2067,reg1,Transport_mix,fixed_cost,0.0
1374,2068,reg1,Transport_mix,fixed_cost,0.0
1375,2069,reg1,Transport_mix,fixed_cost,0.0
1376,2070,reg1,Transport_mix,fixed_cost,0.0
1377,2020,reg1,Industrial_mix,fixed_cost,0.0
1378,2021,reg1,Industrial_mix,fixed_cost,0.0
1379,2022,reg1,Industrial_mix,fixed_cost,0.0
1380,2023,reg1,Industrial_mix,fixed_cost,0.0
1381,2024,reg1,Industrial_mix,fixed_cost,0.0
1382,2025,reg1,Industrial_mix,fixed_cost,0.0
1383,2026,reg1,Industrial_mix,fixed_cost,0.0
1384,2027,reg1,Industrial_mix,fixed_cost,0.0
1385,2028,reg1,Industrial_mix,fixed_cost,0.0
1386,2029,reg1,Industrial_mix,fixed_cost,0.0
1387,2030,reg1,Industrial_mix,fixed_cost,0.0
1388,2031,reg1,Industrial_mix,fixed_cost,0.0
1389,2032,reg1,Industrial_mix,fixed_cost,0.0
1390,2033,reg1,Industrial_mix,fixed_cost,0.0
1391,2034,reg1,Industrial_mix,fixed_cost,0.0
1392,2035,reg1,Industrial_mix,fixed_cost,0.0
1393,2036,reg1,Industrial_mix,fixed_cost,0.0
1394,2037,reg1,Industrial_mix,fixed_cost,0.0
1395,2038,reg1,Industrial_mix,fixed_cost,0.0
1396,2039,reg1,Industrial_mix,fixed_cost,0.0
1397,2040,reg1,Industrial_mix,fixed_cost,0.0
1398,2041,reg1,Industrial_mix,fixed_cost,0.0
1399,2042,reg1,Industrial_mix,fixed_cost,0.0
1400,2043,reg1,Industrial_mix,fixed_cost,0.0
1401,2044,reg1,Industrial_mix,fixed_cost,0.0
1402,2045,reg1,Industrial_mix,fixed_cost,0.0
1403,2046,reg1,Industrial_mix,fixed_cost,0.0
1404,2047,reg1,Industrial_mix,fixed_cost,0.0
1405,2048,reg1,Industrial_mix,fixed_cost,0.0
1406,2049,reg1,Industrial_mix,fixed_cost,0.0
1407,2050,reg1,Industrial_mix,fixed_cost,0.0
1408,2051,reg1,Industrial_mix,fixed_cost,0.0
1409,2052,reg1,Industrial_mix,fixed_cost,0.0
1410,2053,reg1,Industrial_mix,fixed_cost,0.0
1411,2054,reg1,Industrial_mix,fixed_cost,0.0
1412,2055,reg1,Industrial_mix,fixed_cost,0.0
1413,2056,reg1,Industrial_mix,fixed_cost,0.0
1414,2057,reg1,Industrial_mix,fixed_cost,0.0
1415,2058,reg1,Industrial_mix,fixed_cost,0.0
1416,2059,reg1,Industrial_mix,fixed_cost,0.0
1417,2060,reg1,Industrial_mix,fixed_cost,0.0
1418,2061,reg1,Industrial_mix,fixed_cost,0.0
1419,2062,reg1,Industrial_mix,fixed_cost,0.0
1420,2063,reg1,Industrial_mix,fixed_cost,0.0
1421,2064,reg1,Industrial_mix,fixed_cost,0.0
1422,2065,reg1,Industrial_mix,fixed_cost,0.0
1423,2066,reg1,Industrial_mix,fixed_cost,0.0
1424,2067,reg1,Industrial_mix,fixed_cost,0.0
1425,2068,reg1,Industrial_mix,fixed_cost,0.0
1426,2069,reg1,Industrial_mix,fixed_cost,0.0
1427,2070,reg1,Industrial_mix,fixed_cost,0.0
1428,2020,reg1,Residential_mix,fixed_cost,0.0
1429,2021,reg1,Residential_mix,fixed_cost,0.0
1430,2022,reg1,Residential_mix,fixed_cost,0.0
1431,2023,reg1,Residential_mix,fixed_cost,0.0
1432,2024,reg1,Residential_mix,fixed_cost,0.0
1433,2025,reg1,Residential_mix,fixed_cost,0.0
1434,2026,reg1,Residential_mix,fixed_cost,0.0
1435,2027,reg1,Residential_mix,fixed_cost,0.0
1436,2028,reg1,Residential_mix,fixed_cost,0.0
1437,2029,reg1,Residential_mix,fixed_cost,0.0
1438,2030,reg1,Residential_mix,fixed_cost,0.0
1439,2031,reg1,Residential_mix,fixed_cost,0.0
1440,2032,reg1,Residential_mix,fixed_cost,0.0
1441,2033,reg1,Residential_mix,fixed_cost,0.0
1442,2034,reg1,Residential_mix,fixed_cost,0.0
1443,2035,reg1,Residential_mix,fixed_cost,0.0
1444,2036,reg1,Residential_mix,fixed_cost,0.0
1445,2037,reg1,Residential_mix,fixed_cost,0.0
1446,2038,reg1,Residential_mix,fixed_cost,0.0
1447,2039,reg1,Residential_mix,fixed_cost,0.0
1448,2040,reg1,Residential_mix,fixed_cost,0.0
1449,2041,reg1,Residential_mix,fixed_cost,0.0
1450,2042,reg1,Residential_mix,fixed_cost,0.0
1451,2043,reg1,Residential_mix,fixed_cost,0.0
1452,2044,reg1,Residential_mix,fixed_cost,0.0
1453,2045,reg1,Residential_mix,fixed_cost,0.0
1454,2046,reg1,Residential_mix,fixed_cost,0.0
1455,2047,reg1,Residential_mix,fixed_cost,0.0
1456,2048,reg1,Residential_mix,fixed_cost,0.0
1457,2049,reg1,Residential_mix,fixed_cost,0.0
1458,2050,reg1,Residential_mix,fixed_cost,0.0
1459,2051,reg1,Residential_mix,fixed_cost,0.0
1460,2052,reg1,Residential_mix,fixed_cost,0.0
1461,2053,reg1,Residential_mix,fixed_cost,0.0
1462,2054,reg1,Residential_mix,fixed_cost,0.0
1463,2055,reg1,Residential_mix,fixed_cost,0.0
1464,2056,reg1,Residential_mix,fixed_cost,0.0
1465,2057,reg1,Residential_mix,fixed_cost,0.0
1466,2058,reg1,Residential_mix,fixed_cost,0.0
1467,2059,reg1,Residential_mix,fixed_cost,0.0
1468,2060,reg1,Residential_mix,fixed_cost,0.0
1469,2061,reg1,Residential_mix,fixed_cost,0.0
1470,2062,reg1,Residential_mix,fixed_cost,0.0
1471,2063,reg1,Residential_mix,fixed_cost,0.0
1472,2064,reg1,Residential_mix,fixed_cost,0.0
1473,2065,reg1,Residential_mix,fixed_cost,0.0
1474,2066,reg1,Residential_mix,fixed_cost,0.0
1475,2067,reg1,Residential_mix,fixed_cost,0.0
1476,2068,reg1,Residential_mix,fixed_cost,0.0
1477,2069,reg1,Residential_mix,fixed_cost,0.0
1478,2070,reg1,Residential_mix,fixed_cost,0.0
1479,2020,reg1,Services_mix,fixed_cost,0.0
1480,2021,reg1,Services_mix,fixed_cost,0.0
1481,2022,reg1,Services_mix,fixed_cost,0.0
1482,2023,reg1,Services_mix,fixed_cost,0.0
1483,2024,reg1,Services_mix,fixed_cost,0.0
1484,2025,reg1,Services_mix,fixed_cost,0.0
1485,2026,reg1,Services_mix,fixed_cost,0.0
1486,2027,reg1,Services_mix,fixed_cost,0.0
1487,2028,reg1,Services_mix,fixed_cost,0.0
1488,2029,reg1,Services_mix,fixed_cost,0.0
1489,2030,reg1,Services_mix,fixed_cost,0.0
1490,2031,reg1,Services_mix,fixed_cost,0.0
1491,2032,reg1,Services_mix,fixed_cost,0.0
1492,2033,reg1,Services_mix,fixed_cost,0.0
1493,2034,reg1,Services_mix,fixed_cost,0.0
1494,2035,reg1,Services_mix,fixed_cost,0.0
1495,2036,reg1,Services_mix,fixed_cost,0.0
1496,2037,reg1,Services_mix,fixed_cost,0.0
1497,2038,reg1,Services_mix,fixed_cost,0.0
1498,2039,reg1,Services_mix,fixed_cost,0.0
1499,2040,reg1,Services_mix,fixed_cost,0.0
1500,2041,reg1,Services_mix,fixed_cost,0.0
1501,2042,reg1,Services_mix,fixed_cost,0.0
1502,2043,reg1,Services_mix,fixed_cost,0.0
1503,2044,reg1,Services_mix,fixed_cost,0.0
1504,2045,reg1,Services_mix,fixed_cost,0.0
1505,2046,reg1,Services_mix,fixed_cost,0.0
1506,2047,reg1,Services_mix,fixed_cost,0.0
1507,2048,reg1,Services_mix,fixed_cost,0.0
1508,2049,reg1,Services_mix,fixed_cost,0.0
1509,2050,reg1,Services_mix,fixed_cost,0.0
1510,2051,reg1,Services_mix,fixed_cost,0.0
1511,2052,reg1,Services_mix,fixed_cost,0.0
1512,2053,reg1,Services_mix,fixed_cost,0.0
1513,2054,reg1,Services_mix,fixed_cost,0.0
1514,2055,reg1,Services_mix,fixed_cost,0.0
1515,2056,reg1,Services_mix,fixed_cost,0.0
1516,2057,reg1,Services_mix,fixed_cost,0.0
1517,2058,reg1,Services_mix,fixed_cost,0.0
1518,2059,reg1,Services_mix,fixed_cost,0.0
1519,2060,reg1,Services_mix,fixed_cost,0.0
1520,2061,reg1,Services_mix,fixed_cost,0.0
1521,2062,reg1,Services_mix,fixed_cost,0.0
1522,2063,reg1,Services_mix,fixed_cost,0.0
1523,2064,reg1,Services_mix,fixed_cost,0.0
1524,2065,reg1,Services_mix,fixed_cost,0.0
1525,2066,reg1,Services_mix,fixed_cost,0.0
1526,2067,reg1,Services_mix,fixed_cost,0.0
1527,2068,reg1,Services_mix,fixed_cost,0.0
1528,2069,reg1,Services_mix,fixed_cost,0.0
1529,2070,reg1,Services_mix,fixed_cost,0.0
1530,2020,reg1,Elec_transmission_distribution,fixed_cost,0.0
1531,2021,reg1,Elec_transmission_distribution,fixed_cost,0.0
1532,2022,reg1,Elec_transmission_distribution,fixed_cost,0.0
1533,2023,reg1,Elec_transmission_distribution,fixed_cost,0.0
1534,2024,reg1,Elec_transmission_distribution,fixed_cost,0.0
1535,2025,reg1,Elec_transmission_distribution,fixed_cost,0.0
1536,2026,reg1,Elec_transmission_distribution,fixed_cost,0.0
1537,2027,reg1,Elec_transmission_distribution,fixed_cost,0.0
1538,2028,reg1,Elec_transmission_distribution,fixed_cost,0.0
1539,2029,reg1,Elec_transmission_distribution,fixed_cost,0.0
1540,2030,reg1,Elec_transmission_distribution,fixed_cost,0.0
1541,2031,reg1,Elec_transmission_distribution,fixed_cost,0.0
1542,2032,reg1,Elec_transmission_distribution,fixed_cost,0.0
1543,2033,reg1,Elec_transmission_distribution,fixed_cost,0.0
1544,2034,reg1,Elec_transmission_distribution,fixed_cost,0.0
1545,2035,reg1,Elec_transmission_distribution,fixed_cost,0.0
1546,2036,reg1,Elec_transmission_distribution,fixed_cost,0.0
1547,2037,reg1,Elec_transmission_distribution,fixed_cost,0.0
1548,2038,reg1,Elec_transmission_distribution,fixed_cost,0.0
1549,2039,reg1,Elec_transmission_distribution,fixed_cost,0.0
1550,2040,reg1,Elec_transmission_distribution,fixed_cost,0.0
1551,2041,reg1,Elec_transmission_distribution,fixed_cost,0.0
1552,2042,reg1,Elec_transmission_distribution,fixed_cost,0.0
1553,2043,reg1,Elec_transmission_distribution,fixed_cost,0.0
1554,2044,reg1,Elec_transmission_distribution,fixed_cost,0.0
1555,2045,reg1,Elec_transmission_distribution,fixed_cost,0.0
1556,2046,reg1,Elec_transmission_distribution,fixed_cost,0.0
1557,2047,reg1,Elec_transmission_distribution,fixed_cost,0.0
1558,2048,reg1,Elec_transmission_distribution,fixed_cost,0.0
1559,2049,reg1,Elec_transmission_distribution,fixed_cost,0.0
1560,2050,reg1,Elec_transmission_distribution,fixed_cost,0.0
1561,2051,reg1,Elec_transmission_distribution,fixed_cost,0.0
1562,2052,reg1,Elec_transmission_distribution,fixed_cost,0.0
1563,2053,reg1,Elec_transmission_distribution,fixed_cost,0.0
1564,2054,reg1,Elec_transmission_distribution,fixed_cost,0.0
1565,2055,reg1,Elec_transmission_distribution,fixed_cost,0.0
1566,2056,reg1,Elec_transmission_distribution,fixed_cost,0.0
1567,2057,reg1,Elec_transmission_distribution,fixed_cost,0.0
1568,2058,reg1,Elec_transmission_distribution,fixed_cost,0.0
1569,2059,reg1,Elec_transmission_distribution,fixed_cost,0.0
1570,2060,reg1,Elec_transmission_distribution,fixed_cost,0.0
1571,2061,reg1,Elec_transmission_distribution,fixed_cost,0.0
1572,2062,reg1,Elec_transmission_distribution,fixed_cost,0.0
1573,2063,reg1,Elec_transmission_distribution,fixed_cost,0.0
1574,2064,reg1,Elec_transmission_distribution,fixed_cost,0.0
1575,2065,reg1,Elec_transmission_distribution,fixed_cost,0.0
1576,2066,reg1,Elec_transmission_distribution,fixed_cost,0.0
1577,2067,reg1,Elec_transmission_distribution,fixed_cost,0.0
1578,2068,reg1,Elec_transmission_distribution,fixed_cost,0.0
1579,2069,reg1,Elec_transmission_distribution,fixed_cost,0.0
1580,2070,reg1,Elec_transmission_distribution,fixed_cost,0.0
1581,2020,reg1,Oil_supply,variable_cost,15870537252.9094
1582,2021,reg1,Oil_supply,variable_cost,17828105820.786835
1583,2022,reg1,Oil_supply,variable_cost,18466986665.228607
1584,2023,reg1,Oil_supply,variable_cost,18457237044.051792
1585,2024,reg1,Oil_supply,variable_cost,18438960359.812576
1586,2025,reg1,Oil_supply,variable_cost,18414267462.142387
1587,2026,reg1,Oil_supply,variable_cost,17904349154.49679
1588,2027,reg1,Oil_supply,variable_cost,17392565925.290344
1589,2028,reg1,Oil_supply,variable_cost,16878338382.864164
1590,2029,reg1,Oil_supply,variable_cost,16367727464.644958
1591,2030,reg1,Oil_supply,variable_cost,15906431139.779894
1592,2031,reg1,Oil_supply,variable_cost,15687616558.494608
1593,2032,reg1,Oil_supply,variable_cost,15471054245.65835
1594,2033,reg1,Oil_supply,variable_cost,15280833301.78567
1595,2034,reg1,Oil_supply,variable_cost,15090860461.147455
1596,2035,reg1,Oil_supply,variable_cost,14903173708.43548
1597,2036,reg1,Oil_supply,variable_cost,14421363643.407234
1598,2037,reg1,Oil_supply,variable_cost,13942099387.030434
1599,2038,reg1,Oil_supply,variable_cost,13461957882.069078
1600,2039,reg1,Oil_supply,variable_cost,12987221094.360432
1601,2040,reg1,Oil_supply,variable_cost,12512484306.609161
1602,2041,reg1,Oil_supply,variable_cost,12074176151.489786
1603,2042,reg1,Oil_supply,variable_cost,11636225892.03611
1604,2043,reg1,Oil_supply,variable_cost,11204700548.618969
1605,2044,reg1,Oil_supply,variable_cost,10763453941.685959
1606,2045,reg1,Oil_supply,variable_cost,10320943531.012318
1607,2046,reg1,Oil_supply,variable_cost,10320943531.012304
1608,2047,reg1,Oil_supply,variable_cost,10320943531.012304
1609,2048,reg1,Oil_supply,variable_cost,10320943531.012304
1610,2049,reg1,Oil_supply,variable_cost,10320943531.012304
1611,2050,reg1,Oil_supply,variable_cost,10320943531.012304
1612,2051,reg1,Oil_supply,variable_cost,10320943531.012304
1613,2052,reg1,Oil_supply,variable_cost,10320943531.012304
1614,2053,reg1,Oil_supply,variable_cost,10320943531.012304
1615,2054,reg1,Oil_supply,variable_cost,10320943531.012304
1616,2055,reg1,Oil_supply,variable_cost,10320943531.012304
1617,2056,reg1,Oil_supply,variable_cost,10320943531.012304
1618,2057,reg1,Oil_supply,variable_cost,10320943531.012304
1619,2058,reg1,Oil_supply,variable_cost,10320943531.012304
1620,2059,reg1,Oil_supply,variable_cost,10320943531.012304
1621,2060,reg1,Oil_supply,variable_cost,10320943531.012304
1622,2061,reg1,Oil_supply,variable_cost,10320943531.012304
1623,2062,reg1,Oil_supply,variable_cost,10320943531.012304
1624,2063,reg1,Oil_supply,variable_cost,10320943531.012304
1625,2064,reg1,Oil_supply,variable_cost,10320943531.012304
1626,2065,reg1,Oil_supply,variable_cost,10320943531.012304
1627,2066,reg1,Oil_supply,variable_cost,10320943531.012304
1628,2067,reg1,Oil_supply,variable_cost,10320943531.012304
1629,2068,reg1,Oil_supply,variable_cost,10320943531.012304
1630,2069,reg1,Oil_supply,variable_cost,10320943531.012304
1631,2070,reg1,Oil_supply,variable_cost,10320943531.012304
1632,2020,reg1,NG_supply,variable_cost,6293780693.479841
1633,2021,reg1,NG_supply,variable_cost,22550628493.93789
