,Datetime,Region,Technology,Cost,Value
2765,2031,reg1,Hydrogen_ST,variable_cost,0.0
2766,2032,reg1,Hydrogen_ST,variable_cost,0.0
2767,2033,reg1,Hydrogen_ST,variable_cost,0.0
2768,2034,reg1,Hydrogen_ST,variable_cost,0.0
2769,2035,reg1,Hydrogen_ST,variable_cost,0.0
2770,2036,reg1,Hydrogen_ST,variable_cost,0.0
2771,2037,reg1,Hydrogen_ST,variable_cost,0.0
2772,2038,reg1,Hydrogen_ST,variable_cost,0.0
2773,2039,reg1,Hydrogen_ST,variable_cost,0.0
2774,2040,reg1,Hydrogen_ST,variable_cost,0.0
2775,2041,reg1,Hydrogen_ST,variable_cost,0.0
2776,2042,reg1,Hydrogen_ST,variable_cost,0.0
2777,2043,reg1,Hydrogen_ST,variable_cost,0.0
2778,2044,reg1,Hydrogen_ST,variable_cost,0.0
2779,2045,reg1,Hydrogen_ST,variable_cost,0.0
2780,2046,reg1,Hydrogen_ST,variable_cost,0.0
2781,2047,reg1,Hydrogen_ST,variable_cost,0.0
2782,2048,reg1,Hydrogen_ST,variable_cost,0.0
2783,2049,reg1,Hydrogen_ST,variable_cost,0.0
2784,2050,reg1,Hydrogen_ST,variable_cost,0.0
2785,2051,reg1,Hydrogen_ST,variable_cost,0.0
2786,2052,reg1,Hydrogen_ST,variable_cost,0.0
2787,2053,reg1,Hydrogen_ST,variable_cost,0.0
2788,2054,reg1,Hydrogen_ST,variable_cost,0.0
2789,2055,reg1,Hydrogen_ST,variable_cost,0.0
2790,2056,reg1,Hydrogen_ST,variable_cost,0.0
2791,2057,reg1,Hydrogen_ST,variable_cost,0.0
2792,2058,reg1,Hydrogen_ST,variable_cost,0.0
2793,2059,reg1,Hydrogen_ST,variable_cost,0.0
2794,2060,reg1,Hydrogen_ST,variable_cost,0.0
2795,2061,reg1,Hydrogen_ST,variable_cost,0.0
2796,2062,reg1,Hydrogen_ST,variable_cost,0.0
2797,2063,reg1,Hydrogen_ST,variable_cost,0.0
2798,2064,reg1,Hydrogen_ST,variable_cost,0.0
2799,2065,reg1,Hydrogen_ST,variable_cost,0.0
2800,2066,reg1,Hydrogen_ST,variable_cost,0.0
2801,2067,reg1,Hydrogen_ST,variable_cost,0.0
2802,2068,reg1,Hydrogen_ST,variable_cost,0.0
2803,2069,reg1,Hydrogen_ST,variable_cost,0.0
2804,2070,reg1,Hydrogen_ST,variable_cost,0.0
2805,2020,reg1,SMR,variable_cost,0.0
2806,2021,reg1,SMR,variable_cost,0.0
2807,2022,reg1,SMR,variable_cost,0.0
2808,2023,reg1,SMR,variable_cost,0.0
2809,2024,reg1,SMR,variable_cost,0.0
2810,2025,reg1,SMR,variable_cost,0.0
2811,2026,reg1,SMR,variable_cost,0.0
2812,2027,reg1,SMR,variable_cost,0.0
2813,2028,reg1,SMR,variable_cost,0.0
2814,2029,reg1,SMR,variable_cost,0.0
2815,2030,reg1,SMR,variable_cost,0.0
2816,2031,reg1,SMR,variable_cost,0.0
2817,2032,reg1,SMR,variable_cost,0.0
2818,2033,reg1,SMR,variable_cost,0.0
2819,2034,reg1,SMR,variable_cost,0.0
2820,2035,reg1,SMR,variable_cost,0.0
2821,2036,reg1,SMR,variable_cost,0.0
2822,2037,reg1,SMR,variable_cost,0.0
2823,2038,reg1,SMR,variable_cost,0.0
2824,2039,reg1,SMR,variable_cost,0.0
2825,2040,reg1,SMR,variable_cost,0.0
2826,2041,reg1,SMR,variable_cost,0.0
2827,2042,reg1,SMR,variable_cost,0.0
2828,2043,reg1,SMR,variable_cost,0.0
2829,2044,reg1,SMR,variable_cost,0.0
2830,2045,reg1,SMR,variable_cost,0.0
2831,2046,reg1,SMR,variable_cost,0.0
2832,2047,reg1,SMR,variable_cost,0.0
2833,2048,reg1,SMR,variable_cost,0.0
2834,2049,reg1,SMR,variable_cost,0.0
2835,2050,reg1,SMR,variable_cost,0.0
2836,2051,reg1,SMR,variable_cost,0.0
2837,2052,reg1,SMR,variable_cost,0.0
2838,2053,reg1,SMR,variable_cost,0.0
2839,2054,reg1,SMR,variable_cost,0.0
2840,2055,reg1,SMR,variable_cost,0.0
2841,2056,reg1,SMR,variable_cost,0.0
2842,2057,reg1,SMR,variable_cost,0.0
2843,2058,reg1,SMR,variable_cost,0.0
2844,2059,reg1,SMR,variable_cost,0.0
2845,2060,reg1,SMR,variable_cost,0.0
2846,2061,reg1,SMR,variable_cost,0.0
2847,2062,reg1,SMR,variable_cost,0.0
2848,2063,reg1,SMR,variable_cost,0.0
2849,2064,reg1,SMR,variable_cost,0.0
2850,2065,reg1,SMR,variable_cost,0.0
2851,2066,reg1,SMR,variable_cost,0.0
2852,2067,reg1,SMR,variable_cost,0.0
2853,2068,reg1,SMR,variable_cost,0.0
2854,2069,reg1,SMR,variable_cost,0.0
2855,2070,reg1,SMR,variable_cost,0.0
2856,2020,reg1,SMR_CCS,variable_cost,0.0
2857,2021,reg1,SMR_CCS,variable_cost,0.0
2858,2022,reg1,SMR_CCS,variable_cost,0.0
2859,2023,reg1,SMR_CCS,variable_cost,0.0
2860,2024,reg1,SMR_CCS,variable_cost,0.0
2861,2025,reg1,SMR_CCS,variable_cost,0.0
2862,2026,reg1,SMR_CCS,variable_cost,0.0
2863,2027,reg1,SMR_CCS,variable_cost,0.0
2864,2028,reg1,SMR_CCS,variable_cost,0.0
2865,2029,reg1,SMR_CCS,variable_cost,0.0
2866,2030,reg1,SMR_CCS,variable_cost,0.0
2867,2031,reg1,SMR_CCS,variable_cost,0.0
2868,2032,reg1,SMR_CCS,variable_cost,0.0
2869,2033,reg1,SMR_CCS,variable_cost,0.0
2870,2034,reg1,SMR_CCS,variable_cost,0.0
2871,2035,reg1,SMR_CCS,variable_cost,0.0
2872,2036,reg1,SMR_CCS,variable_cost,0.0
2873,2037,reg1,SMR_CCS,variable_cost,0.0
2874,2038,reg1,SMR_CCS,variable_cost,0.0
2875,2039,reg1,SMR_CCS,variable_cost,0.0
2876,2040,reg1,SMR_CCS,variable_cost,0.0
2877,2041,reg1,SMR_CCS,variable_cost,0.0
2878,2042,reg1,SMR_CCS,variable_cost,0.0
2879,2043,reg1,SMR_CCS,variable_cost,0.0
2880,2044,reg1,SMR_CCS,variable_cost,0.0
2881,2045,reg1,SMR_CCS,variable_cost,0.0
2882,2046,reg1,SMR_CCS,variable_cost,0.0
2883,2047,reg1,SMR_CCS,variable_cost,0.0
2884,2048,reg1,SMR_CCS,variable_cost,0.0
2885,2049,reg1,SMR_CCS,variable_cost,0.0
2886,2050,reg1,SMR_CCS,variable_cost,0.0
2887,2051,reg1,SMR_CCS,variable_cost,0.0
2888,2052,reg1,SMR_CCS,variable_cost,0.0
2889,2053,reg1,SMR_CCS,variable_cost,0.0
2890,2054,reg1,SMR_CCS,variable_cost,0.0
2891,2055,reg1,SMR_CCS,variable_cost,0.0
2892,2056,reg1,SMR_CCS,variable_cost,0.0
2893,2057,reg1,SMR_CCS,variable_cost,0.0
2894,2058,reg1,SMR_CCS,variable_cost,0.0
2895,2059,reg1,SMR_CCS,variable_cost,0.0
2896,2060,reg1,SMR_CCS,variable_cost,0.0
2897,2061,reg1,SMR_CCS,variable_cost,0.0
2898,2062,reg1,SMR_CCS,variable_cost,0.0
2899,2063,reg1,SMR_CCS,variable_cost,0.0
2900,2064,reg1,SMR_CCS,variable_cost,0.0
2901,2065,reg1,SMR_CCS,variable_cost,0.0
2902,2066,reg1,SMR_CCS,variable_cost,0.0
2903,2067,reg1,SMR_CCS,variable_cost,0.0
2904,2068,reg1,SMR_CCS,variable_cost,0.0
2905,2069,reg1,SMR_CCS,variable_cost,0.0
2906,2070,reg1,SMR_CCS,variable_cost,0.0
2907,2020,reg1,Methane_pyrolysis,variable_cost,0.0
2908,2021,reg1,Methane_pyrolysis,variable_cost,0.0
2909,2022,reg1,Methane_pyrolysis,variable_cost,0.0
2910,2023,reg1,Methane_pyrolysis,variable_cost,0.0
2911,2024,reg1,Methane_pyrolysis,variable_cost,0.0
2912,2025,reg1,Methane_pyrolysis,variable_cost,0.0
2913,2026,reg1,Methane_pyrolysis,variable_cost,0.0
2914,2027,reg1,Methane_pyrolysis,variable_cost,0.0
2915,2028,reg1,Methane_pyrolysis,variable_cost,0.0
2916,2029,reg1,Methane_pyrolysis,variable_cost,0.0
2917,2030,reg1,Methane_pyrolysis,variable_cost,0.0
2918,2031,reg1,Methane_pyrolysis,variable_cost,0.0
2919,2032,reg1,Methane_pyrolysis,variable_cost,0.0
2920,2033,reg1,Methane_pyrolysis,variable_cost,0.0
2921,2034,reg1,Methane_pyrolysis,variable_cost,0.0
2922,2035,reg1,Methane_pyrolysis,variable_cost,0.0
2923,2036,reg1,Methane_pyrolysis,variable_cost,0.0
2924,2037,reg1,Methane_pyrolysis,variable_cost,0.0
2925,2038,reg1,Methane_pyrolysis,variable_cost,0.0
2926,2039,reg1,Methane_pyrolysis,variable_cost,0.0
2927,2040,reg1,Methane_pyrolysis,variable_cost,0.0
2928,2041,reg1,Methane_pyrolysis,variable_cost,0.0
2929,2042,reg1,Methane_pyrolysis,variable_cost,0.0
2930,2043,reg1,Methane_pyrolysis,variable_cost,0.0
2931,2044,reg1,Methane_pyrolysis,variable_cost,0.0
2932,2045,reg1,Methane_pyrolysis,variable_cost,0.0
2933,2046,reg1,Methane_pyrolysis,variable_cost,0.0
2934,2047,reg1,Methane_pyrolysis,variable_cost,0.0
2935,2048,reg1,Methane_pyrolysis,variable_cost,0.0
2936,2049,reg1,Methane_pyrolysis,variable_cost,0.0
2937,2050,reg1,Methane_pyrolysis,variable_cost,0.0
2938,2051,reg1,Methane_pyrolysis,variable_cost,0.0
2939,2052,reg1,Methane_pyrolysis,variable_cost,0.0
2940,2053,reg1,Methane_pyrolysis,variable_cost,0.0
2941,2054,reg1,Methane_pyrolysis,variable_cost,0.0
2942,2055,reg1,Methane_pyrolysis,variable_cost,0.0
2943,2056,reg1,Methane_pyrolysis,variable_cost,0.0
2944,2057,reg1,Methane_pyrolysis,variable_cost,0.0
2945,2058,reg1,Methane_pyrolysis,variable_cost,0.0
2946,2059,reg1,Methane_pyrolysis,variable_cost,0.0
2947,2060,reg1,Methane_pyrolysis,variable_cost,0.0
2948,2061,reg1,Methane_pyrolysis,variable_cost,0.0
2949,2062,reg1,Methane_pyrolysis,variable_cost,0.0
2950,2063,reg1,Methane_pyrolysis,variable_cost,0.0
2951,2064,reg1,Methane_pyrolysis,variable_cost,0.0
2952,2065,reg1,Methane_pyrolysis,variable_cost,0.0
2953,2066,reg1,Methane_pyrolysis,variable_cost,0.0
2954,2067,reg1,Methane_pyrolysis,variable_cost,0.0
2955,2068,reg1,Methane_pyrolysis,variable_cost,0.0
2956,2069,reg1,Methane_pyrolysis,variable_cost,0.0
2957,2070,reg1,Methane_pyrolysis,variable_cost,0.0
2958,2020,reg1,Electrolysis,variable_cost,0.0
2959,2021,reg1,Electrolysis,variable_cost,0.0
2960,2022,reg1,Electrolysis,variable_cost,0.0
2961,2023,reg1,Electrolysis,variable_cost,0.0
2962,2024,reg1,Electrolysis,variable_cost,0.0
2963,2025,reg1,Electrolysis,variable_cost,0.0
2964,2026,reg1,Electrolysis,variable_cost,0.0
2965,2027,reg1,Electrolysis,variable_cost,0.0
2966,2028,reg1,Electrolysis,variable_cost,0.0
2967,2029,reg1,Electrolysis,variable_cost,0.0
2968,2030,reg1,Electrolysis,variable_cost,0.0
2969,2031,reg1,Electrolysis,variable_cost,0.0
2970,2032,reg1,Electrolysis,variable_cost,0.0
2971,2033,reg1,Electrolysis,variable_cost,0.0
2972,2034,reg1,Electrolysis,variable_cost,0.0
2973,2035,reg1,Electrolysis,variable_cost,0.0
2974,2036,reg1,Electrolysis,variable_cost,0.0
2975,2037,reg1,Electrolysis,variable_cost,0.0
2976,2038,reg1,Electrolysis,variable_cost,0.0
2977,2039,reg1,Electrolysis,variable_cost,0.0
2978,2040,reg1,Electrolysis,variable_cost,0.0
2979,2041,reg1,Electrolysis,variable_cost,0.0
2980,2042,reg1,Electrolysis,variable_cost,0.0
2981,2043,reg1,Electrolysis,variable_cost,0.0
2982,2044,reg1,Electrolysis,variable_cost,0.0
2983,2045,reg1,Electrolysis,variable_cost,0.0
2984,2046,reg1,Electrolysis,variable_cost,0.0
2985,2047,reg1,Electrolysis,variable_cost,0.0
2986,2048,reg1,Electrolysis,variable_cost,0.0
2987,2049,reg1,Electrolysis,variable_cost,0.0
2988,2050,reg1,Electrolysis,variable_cost,0.0
2989,2051,reg1,Electrolysis,variable_cost,0.0
2990,2052,reg1,Electrolysis,variable_cost,0.0
2991,2053,reg1,Electrolysis,variable_cost,0.0
2992,2054,reg1,Electrolysis,variable_cost,0.0
2993,2055,reg1,Electrolysis,variable_cost,0.0
2994,2056,reg1,Electrolysis,variable_cost,0.0
2995,2057,reg1,Electrolysis,variable_cost,0.0
2996,2058,reg1,Electrolysis,variable_cost,0.0
2997,2059,reg1,Electrolysis,variable_cost,0.0
2998,2060,reg1,Electrolysis,variable_cost,0.0
2999,2061,reg1,Electrolysis,variable_cost,0.0
3000,2062,reg1,Electrolysis,variable_cost,0.0
3001,2063,reg1,Electrolysis,variable_cost,0.0
3002,2064,reg1,Electrolysis,variable_cost,0.0
3003,2065,reg1,Electrolysis,variable_cost,0.0
3004,2066,reg1,Electrolysis,variable_cost,0.0
3005,2067,reg1,Electrolysis,variable_cost,0.0
3006,2068,reg1,Electrolysis,variable_cost,0.0
3007,2069,reg1,Electrolysis,variable_cost,0.0
3008,2070,reg1,Electrolysis,variable_cost,0.0
3009,2020,reg1,SFF_PP,variable_cost,76210062.7372017
3010,2021,reg1,SFF_PP,variable_cost,73161660.22771366
3011,2022,reg1,SFF_PP,variable_cost,70113257.71822552
3012,2023,reg1,SFF_PP,variable_cost,67064855.20873753
3013,2024,reg1,SFF_PP,variable_cost,64016452.69924946
3014,2025,reg1,SFF_PP,variable_cost,60968050.189761356
3015,2026,reg1,SFF_PP,variable_cost,57919647.68027336
3016,2027,reg1,SFF_PP,variable_cost,54871245.17078526
3017,2028,reg1,SFF_PP,variable_cost,51822842.66129718
3018,2029,reg1,SFF_PP,variable_cost,48774440.15180913
3019,2030,reg1,SFF_PP,variable_cost,45726037.642321065
3020,2031,reg1,SFF_PP,variable_cost,42677635.132833
3021,2032,reg1,SFF_PP,variable_cost,39629232.62334494
3022,2033,reg1,SFF_PP,variable_cost,36580830.11385687
3023,2034,reg1,SFF_PP,variable_cost,33532427.604368776
3024,2035,reg1,SFF_PP,variable_cost,30484025.094880722
3025,2036,reg1,SFF_PP,variable_cost,27435622.58539264
3026,2037,reg1,SFF_PP,variable_cost,24387220.07590459
3027,2038,reg1,SFF_PP,variable_cost,21338817.566416536
3028,2039,reg1,SFF_PP,variable_cost,18290415.056928445
3029,2040,reg1,SFF_PP,variable_cost,15242012.547440374
3030,2041,reg1,SFF_PP,variable_cost,12193610.037952306
3031,2042,reg1,SFF_PP,variable_cost,9145207.528464245
3032,2043,reg1,SFF_PP,variable_cost,6096805.018976178
3033,2044,reg1,SFF_PP,variable_cost,3048402.5094881095
3034,2045,reg1,SFF_PP,variable_cost,0.0
3035,2046,reg1,SFF_PP,variable_cost,0.0
3036,2047,reg1,SFF_PP,variable_cost,0.0
3037,2048,reg1,SFF_PP,variable_cost,0.0
3038,2049,reg1,SFF_PP,variable_cost,0.0
3039,2050,reg1,SFF_PP,variable_cost,0.0
3040,2051,reg1,SFF_PP,variable_cost,0.0
3041,2052,reg1,SFF_PP,variable_cost,0.0
3042,2053,reg1,SFF_PP,variable_cost,0.0
3043,2054,reg1,SFF_PP,variable_cost,0.0
3044,2055,reg1,SFF_PP,variable_cost,0.0
3045,2056,reg1,SFF_PP,variable_cost,0.0
3046,2057,reg1,SFF_PP,variable_cost,0.0
3047,2058,reg1,SFF_PP,variable_cost,0.0
3048,2059,reg1,SFF_PP,variable_cost,0.0
3049,2060,reg1,SFF_PP,variable_cost,0.0
3050,2061,reg1,SFF_PP,variable_cost,0.0
3051,2062,reg1,SFF_PP,variable_cost,0.0
3052,2063,reg1,SFF_PP,variable_cost,0.0
3053,2064,reg1,SFF_PP,variable_cost,0.0
3054,2065,reg1,SFF_PP,variable_cost,0.0
3055,2066,reg1,SFF_PP,variable_cost,0.0
3056,2067,reg1,SFF_PP,variable_cost,0.0
3057,2068,reg1,SFF_PP,variable_cost,0.0
3058,2069,reg1,SFF_PP,variable_cost,0.0
3059,2070,reg1,SFF_PP,variable_cost,0.0
3060,2020,reg1,Oil_PP,variable_cost,0.0
3061,2021,reg1,Oil_PP,variable_cost,0.0
3062,2022,reg1,Oil_PP,variable_cost,31988808.53911417
3063,2023,reg1,Oil_PP,variable_cost,0.0
3064,2024,reg1,Oil_PP,variable_cost,0.0
3065,2025,reg1,Oil_PP,variable_cost,0.0
3066,2026,reg1,Oil_PP,variable_cost,0.0
3067,2027,reg1,Oil_PP,variable_cost,0.0
3068,2028,reg1,Oil_PP,variable_cost,0.0
3069,2029,reg1,Oil_PP,variable_cost,0.0
3070,2030,reg1,Oil_PP,variable_cost,0.0
3071,2031,reg1,Oil_PP,variable_cost,0.0
3072,2032,reg1,Oil_PP,variable_cost,0.0
3073,2033,reg1,Oil_PP,variable_cost,2031756.3875465302
3074,2034,reg1,Oil_PP,variable_cost,2328815.2963853194
3075,2035,reg1,Oil_PP,variable_cost,1713795.053694713
3076,2036,reg1,Oil_PP,variable_cost,1293108.7263871394
3077,2037,reg1,Oil_PP,variable_cost,1007838.9583841885
3078,2038,reg1,Oil_PP,variable_cost,881859.0885861649
3079,2039,reg1,Oil_PP,variable_cost,755879.218788141
3080,2040,reg1,Oil_PP,variable_cost,702249.4290585817
3081,2041,reg1,Oil_PP,variable_cost,503919.4791920938
3082,2042,reg1,Oil_PP,variable_cost,377939.60939407017
3083,2043,reg1,Oil_PP,variable_cost,251959.73959604648
3084,2044,reg1,Oil_PP,variable_cost,125979.86979802279
3085,2045,reg1,Oil_PP,variable_cost,0.0
3086,2046,reg1,Oil_PP,variable_cost,0.0
3087,2047,reg1,Oil_PP,variable_cost,0.0
3088,2048,reg1,Oil_PP,variable_cost,0.0
3089,2049,reg1,Oil_PP,variable_cost,0.0
3090,2050,reg1,Oil_PP,variable_cost,0.0
3091,2051,reg1,Oil_PP,variable_cost,0.0
3092,2052,reg1,Oil_PP,variable_cost,0.0
3093,2053,reg1,Oil_PP,variable_cost,0.0
3094,2054,reg1,Oil_PP,variable_cost,0.0
3095,2055,reg1,Oil_PP,variable_cost,0.0
3096,2056,reg1,Oil_PP,variable_cost,0.0
3097,2057,reg1,Oil_PP,variable_cost,0.0
3098,2058,reg1,Oil_PP,variable_cost,0.0
3099,2059,reg1,Oil_PP,variable_cost,0.0
3100,2060,reg1,Oil_PP,variable_cost,0.0
3101,2061,reg1,Oil_PP,variable_cost,0.0
3102,2062,reg1,Oil_PP,variable_cost,0.0
3103,2063,reg1,Oil_PP,variable_cost,0.0
3104,2064,reg1,Oil_PP,variable_cost,0.0
3105,2065,reg1,Oil_PP,variable_cost,0.0
3106,2066,reg1,Oil_PP,variable_cost,0.0
3107,2067,reg1,Oil_PP,variable_cost,0.0
3108,2068,reg1,Oil_PP,variable_cost,0.0
3109,2069,reg1,Oil_PP,variable_cost,0.0
3110,2070,reg1,Oil_PP,variable_cost,0.0
3111,2020,reg1,NG_PP,variable_cost,230624407.99757722
3112,2021,reg1,NG_PP,variable_cost,132588423.03220005
3113,2022,reg1,NG_PP,variable_cost,95306567.82819325
3114,2023,reg1,NG_PP,variable_cost,141194311.60077834
3115,2024,reg1,NG_PP,variable_cost,144026991.529367
3116,2025,reg1,NG_PP,variable_cost,147354745.28412908
3117,2026,reg1,NG_PP,variable_cost,147711449.1301452
3118,2027,reg1,NG_PP,variable_cost,151141123.8081654
3119,2028,reg1,NG_PP,variable_cost,160017676.70472264
3120,2029,reg1,NG_PP,variable_cost,164318929.20179513
3121,2030,reg1,NG_PP,variable_cost,168723387.27802762
3122,2031,reg1,NG_PP,variable_cost,158375479.6702033
3123,2032,reg1,NG_PP,variable_cost,152315454.88155445
3124,2033,reg1,NG_PP,variable_cost,143794510.12443367
3125,2034,reg1,NG_PP,variable_cost,138781462.37640497
3126,2035,reg1,NG_PP,variable_cost,135591513.4547996
3127,2036,reg1,NG_PP,variable_cost,134786779.00273147
3128,2037,reg1,NG_PP,variable_cost,133501134.68033682
3129,2038,reg1,NG_PP,variable_cost,122094886.21761948
3130,2039,reg1,NG_PP,variable_cost,99108347.9409641
3131,2040,reg1,NG_PP,variable_cost,87647739.58594851
3132,2041,reg1,NG_PP,variable_cost,58717403.317759864
3133,2042,reg1,NG_PP,variable_cost,44804653.79670978
3134,2043,reg1,NG_PP,variable_cost,41498244.35377194
3135,2044,reg1,NG_PP,variable_cost,33453855.713480584
3136,2045,reg1,NG_PP,variable_cost,26235602.27176505
3137,2046,reg1,NG_PP,variable_cost,22545634.22821339
3138,2047,reg1,NG_PP,variable_cost,22264033.720934138
3139,2048,reg1,NG_PP,variable_cost,21982433.21365494
3140,2049,reg1,NG_PP,variable_cost,21780630.59215939
3141,2050,reg1,NG_PP,variable_cost,21564418.500030104
3142,2051,reg1,NG_PP,variable_cost,21564418.500030097
3143,2052,reg1,NG_PP,variable_cost,21564418.500030063
3144,2053,reg1,NG_PP,variable_cost,21564418.500030037
3145,2054,reg1,NG_PP,variable_cost,21564418.500030145
3146,2055,reg1,NG_PP,variable_cost,21583588.72641762
3147,2056,reg1,NG_PP,variable_cost,21593759.960057728
3148,2057,reg1,NG_PP,variable_cost,21593759.960057717
3149,2058,reg1,NG_PP,variable_cost,21593759.960057706
3150,2059,reg1,NG_PP,variable_cost,21577760.948113285
3151,2060,reg1,NG_PP,variable_cost,21577760.94811324
3152,2061,reg1,NG_PP,variable_cost,21420366.567062303
3153,2062,reg1,NG_PP,variable_cost,21577760.948113278
3154,2063,reg1,NG_PP,variable_cost,21191191.981046885
3155,2064,reg1,NG_PP,variable_cost,17633692.97429747
3156,2065,reg1,NG_PP,variable_cost,13761045.815026814
3157,2066,reg1,NG_PP,variable_cost,8731318.773027642
3158,2067,reg1,NG_PP,variable_cost,3215981.9566929243
3159,2068,reg1,NG_PP,variable_cost,0.0
3160,2069,reg1,NG_PP,variable_cost,0.0
3161,2070,reg1,NG_PP,variable_cost,0.0
3162,2020,reg1,NG_PP_CCS,variable_cost,0.0
3163,2021,reg1,NG_PP_CCS,variable_cost,0.0
3164,2022,reg1,NG_PP_CCS,variable_cost,0.0
3165,2023,reg1,NG_PP_CCS,variable_cost,0.0
3166,2024,reg1,NG_PP_CCS,variable_cost,0.0
3167,2025,reg1,NG_PP_CCS,variable_cost,0.0
3168,2026,reg1,NG_PP_CCS,variable_cost,0.0
3169,2027,reg1,NG_PP_CCS,variable_cost,0.0
3170,2028,reg1,NG_PP_CCS,variable_cost,0.0
3171,2029,reg1,NG_PP_CCS,variable_cost,0.0
3172,2030,reg1,NG_PP_CCS,variable_cost,0.0
3173,2031,reg1,NG_PP_CCS,variable_cost,0.0
3174,2032,reg1,NG_PP_CCS,variable_cost,0.0
3175,2033,reg1,NG_PP_CCS,variable_cost,0.0
3176,2034,reg1,NG_PP_CCS,variable_cost,0.0
3177,2035,reg1,NG_PP_CCS,variable_cost,0.0
3178,2036,reg1,NG_PP_CCS,variable_cost,0.0
3179,2037,reg1,NG_PP_CCS,variable_cost,0.0
3180,2038,reg1,NG_PP_CCS,variable_cost,0.0
3181,2039,reg1,NG_PP_CCS,variable_cost,0.0
3182,2040,reg1,NG_PP_CCS,variable_cost,0.0
3183,2041,reg1,NG_PP_CCS,variable_cost,0.0
3184,2042,reg1,NG_PP_CCS,variable_cost,0.0
3185,2043,reg1,NG_PP_CCS,variable_cost,0.0
3186,2044,reg1,NG_PP_CCS,variable_cost,0.0
3187,2045,reg1,NG_PP_CCS,variable_cost,0.0
3188,2046,reg1,NG_PP_CCS,variable_cost,0.0
3189,2047,reg1,NG_PP_CCS,variable_cost,0.0
3190,2048,reg1,NG_PP_CCS,variable_cost,0.0
3191,2049,reg1,NG_PP_CCS,variable_cost,0.0
3192,2050,reg1,NG_PP_CCS,variable_cost,0.0
3193,2051,reg1,NG_PP_CCS,variable_cost,0.0
3194,2052,reg1,NG_PP_CCS,variable_cost,0.0
3195,2053,reg1,NG_PP_CCS,variable_cost,0.0
3196,2054,reg1,NG_PP_CCS,variable_cost,0.0
3197,2055,reg1,NG_PP_CCS,variable_cost,0.0
3198,2056,reg1,NG_PP_CCS,variable_cost,0.0
3199,2057,reg1,NG_PP_CCS,variable_cost,0.0
3200,2058,reg1,NG_PP_CCS,variable_cost,0.0
3201,2059,reg1,NG_PP_CCS,variable_cost,0.0
3202,2060,reg1,NG_PP_CCS,variable_cost,0.0
3203,2061,reg1,NG_PP_CCS,variable_cost,0.0
3204,2062,reg1,NG_PP_CCS,variable_cost,0.0
3205,2063,reg1,NG_PP_CCS,variable_cost,0.0
3206,2064,reg1,NG_PP_CCS,variable_cost,0.0
3207,2065,reg1,NG_PP_CCS,variable_cost,0.0
3208,2066,reg1,NG_PP_CCS,variable_cost,0.0
3209,2067,reg1,NG_PP_CCS,variable_cost,0.0
3210,2068,reg1,NG_PP_CCS,variable_cost,0.0
3211,2069,reg1,NG_PP_CCS,variable_cost,0.0
3212,2070,reg1,NG_PP_CCS,variable_cost,0.0
3213,2020,reg1,SoSCO2_lr,variable_cost,0.0
3214,2021,reg1,SoSCO2_lr,variable_cost,0.0
3215,2022,reg1,SoSCO2_lr,variable_cost,0.0
3216,2023,reg1,SoSCO2_lr,variable_cost,0.0
3217,2024,reg1,SoSCO2_lr,variable_cost,0.0
3218,2025,reg1,SoSCO2_lr,variable_cost,0.0
3219,2026,reg1,SoSCO2_lr,variable_cost,0.0
3220,2027,reg1,SoSCO2_lr,variable_cost,0.0
3221,2028,reg1,SoSCO2_lr,variable_cost,0.0
3222,2029,reg1,SoSCO2_lr,variable_cost,0.0
3223,2030,reg1,SoSCO2_lr,variable_cost,0.0
3224,2031,reg1,SoSCO2_lr,variable_cost,0.0
3225,2032,reg1,SoSCO2_lr,variable_cost,0.0
3226,2033,reg1,SoSCO2_lr,variable_cost,0.0
3227,2034,reg1,SoSCO2_lr,variable_cost,0.0
3228,2035,reg1,SoSCO2_lr,variable_cost,0.0
3229,2036,reg1,SoSCO2_lr,variable_cost,0.0
3230,2037,reg1,SoSCO2_lr,variable_cost,0.0
3231,2038,reg1,SoSCO2_lr,variable_cost,0.0
3232,2039,reg1,SoSCO2_lr,variable_cost,0.0
3233,2040,reg1,SoSCO2_lr,variable_cost,0.0
3234,2041,reg1,SoSCO2_lr,variable_cost,0.0
3235,2042,reg1,SoSCO2_lr,variable_cost,0.0
3236,2043,reg1,SoSCO2_lr,variable_cost,0.0
3237,2044,reg1,SoSCO2_lr,variable_cost,0.0
3238,2045,reg1,SoSCO2_lr,variable_cost,0.0
3239,2046,reg1,SoSCO2_lr,variable_cost,0.0
3240,2047,reg1,SoSCO2_lr,variable_cost,0.0
3241,2048,reg1,SoSCO2_lr,variable_cost,0.0
3242,2049,reg1,SoSCO2_lr,variable_cost,0.0
3243,2050,reg1,SoSCO2_lr,variable_cost,0.0
3244,2051,reg1,SoSCO2_lr,variable_cost,0.0
3245,2052,reg1,SoSCO2_lr,variable_cost,0.0
3246,2053,reg1,SoSCO2_lr,variable_cost,0.0
3247,2054,reg1,SoSCO2_lr,variable_cost,0.0
3248,2055,reg1,SoSCO2_lr,variable_cost,0.0
3249,2056,reg1,SoSCO2_lr,variable_cost,0.0
3250,2057,reg1,SoSCO2_lr,variable_cost,0.0
3251,2058,reg1,SoSCO2_lr,variable_cost,0.0
3252,2059,reg1,SoSCO2_lr,variable_cost,0.0
